,被试数量,样本序号,实验序号,实验处理,误差,p值
0,6,1,Exp2,"(0, 534.4444444444445)",prediction_error,3.311085886272641e-07
0,6,1,Exp2,"(45, 267.22222222222223)",prediction_error,6.95169477731791e-06
0,6,1,Exp2,"(45, 534.4444444444445)",prediction_error,2.485500796478448e-06
0,6,1,Exp2,"(90, 267.22222222222223)",prediction_error,1.7513880328556274e-10
0,6,1,Exp2,"(90, 534.4444444444445)",prediction_error,0.0017472171827346197
0,6,1,Exp2,"(135, 267.22222222222223)",prediction_error,1.1296418166534374e-07
0,6,1,Exp2,"(135, 534.4444444444445)",prediction_error,1.7138482634653167e-05
0,6,1,Exp2,"(180, 267.22222222222223)",prediction_error,1.29546478075875e-12
0,6,1,Exp2,"(180, 534.4444444444445)",prediction_error,8.416906124426256e-11
0,6,1,Exp2,"(225, 267.22222222222223)",prediction_error,1.7155076482219532e-05
0,6,1,Exp2,"(225, 534.4444444444445)",prediction_error,4.2866495979326265e-06
0,6,1,Exp2,"(270, 267.22222222222223)",prediction_error,2.197667298704784e-06
0,6,1,Exp2,"(270, 534.4444444444445)",prediction_error,1.341523484572034e-07
0,6,1,Exp2,"(315, 267.22222222222223)",prediction_error,1.0471891282722411e-06
0,6,1,Exp2,"(315, 534.4444444444445)",prediction_error,9.957870996189526e-06
0,6,1,Exp2,"(0, 267.22222222222223)",prediction_error,6.56897999528948e-13
0,6,1,Exp2,"(0, 534.4444444444445)",prediction_error,3.311085886272641e-07
0,6,1,Exp2,"(45, 267.22222222222223)",prediction_error,6.95169477731791e-06
0,6,1,Exp2,"(45, 534.4444444444445)",prediction_error,2.485500796478448e-06
0,6,1,Exp2,"(90, 267.22222222222223)",prediction_error,1.7513880328556274e-10
0,6,1,Exp2,"(90, 534.4444444444445)",prediction_error,0.0017472171827346197
0,6,1,Exp2,"(135, 267.22222222222223)",prediction_error,1.1296418166534374e-07
0,6,1,Exp2,"(135, 534.4444444444445)",prediction_error,1.7138482634653167e-05
0,6,1,Exp2,"(180, 267.22222222222223)",prediction_error,1.29546478075875e-12
0,6,1,Exp2,"(180, 534.4444444444445)",prediction_error,8.416906124426256e-11
0,6,1,Exp2,"(225, 267.22222222222223)",prediction_error,1.7155076482219532e-05
0,6,1,Exp2,"(225, 534.4444444444445)",prediction_error,4.2866495979326265e-06
0,6,1,Exp2,"(270, 267.22222222222223)",prediction_error,2.197667298704784e-06
0,6,1,Exp2,"(270, 534.4444444444445)",prediction_error,1.341523484572034e-07
0,6,1,Exp2,"(315, 267.22222222222223)",prediction_error,1.0471891282722411e-06
0,6,1,Exp2,"(315, 534.4444444444445)",prediction_error,9.957870996189526e-06
0,6,1,Exp3,"(1, -1)",predictError,4.3984015908087204e-38
0,6,1,Exp3,"(1, 1)",predictError,8.091056432240355e-34
0,6,1,Exp3,"(2, -1)",predictError,1.0318505533879171e-41
0,6,1,Exp3,"(2, 1)",predictError,1.1673157175638118e-43
0,6,1,Exp3,"(3, -1)",predictError,8.883394076605694e-30
0,6,1,Exp3,"(3, 1)",predictError,3.831023485653801e-25
0,6,2,Exp1,D2U,None,0.5846647117286922
0,6,2,Exp1,L2R,None,0.36159460805356514
0,6,2,Exp1,R2L,None,0.5846647117286922
0,6,2,Exp1,U2D,None,0.005222879350185395
0,6,2,Exp2,"(0, 267.22222222222223)",prediction_error,1.1864793454075084e-11
0,6,2,Exp2,"(0, 534.4444444444445)",prediction_error,1.5783169412733174e-07
0,6,2,Exp2,"(45, 267.22222222222223)",prediction_error,7.681672455349791e-06
0,6,2,Exp2,"(45, 534.4444444444445)",prediction_error,3.342552367881165e-07
0,6,2,Exp2,"(90, 267.22222222222223)",prediction_error,1.7221180709700242e-10
0,6,2,Exp2,"(90, 534.4444444444445)",prediction_error,1.7892112001010344e-07
0,6,2,Exp2,"(135, 267.22222222222223)",prediction_error,1.036266011315755e-07
0,6,2,Exp2,"(135, 534.4444444444445)",prediction_error,6.764175962057356e-08
0,6,2,Exp2,"(180, 267.22222222222223)",prediction_error,1.602610797874726e-11
0,6,2,Exp2,"(180, 534.4444444444445)",prediction_error,1.1054771746637285e-08
0,6,2,Exp2,"(225, 267.22222222222223)",prediction_error,3.74989793468691e-06
0,6,2,Exp2,"(225, 534.4444444444445)",prediction_error,1.8252150583911054e-05
0,6,2,Exp2,"(270, 267.22222222222223)",prediction_error,3.7793817214792106e-07
0,6,2,Exp2,"(270, 534.4444444444445)",prediction_error,2.3459848531503544e-07
0,6,2,Exp2,"(315, 267.22222222222223)",prediction_error,2.131677501738907e-07
0,6,2,Exp2,"(315, 534.4444444444445)",prediction_error,1.3189317812086144e-06
0,6,2,Exp2,"(0, 267.22222222222223)",prediction_error,1.1864793454075084e-11
0,6,2,Exp2,"(0, 534.4444444444445)",prediction_error,1.5783169412733174e-07
0,6,2,Exp2,"(45, 267.22222222222223)",prediction_error,7.681672455349791e-06
0,6,2,Exp2,"(45, 534.4444444444445)",prediction_error,3.342552367881165e-07
0,6,2,Exp2,"(90, 267.22222222222223)",prediction_error,1.7221180709700242e-10
0,6,2,Exp2,"(90, 534.4444444444445)",prediction_error,1.7892112001010344e-07
0,6,2,Exp2,"(135, 267.22222222222223)",prediction_error,1.036266011315755e-07
0,6,2,Exp2,"(135, 534.4444444444445)",prediction_error,6.764175962057356e-08
0,6,2,Exp2,"(180, 267.22222222222223)",prediction_error,1.602610797874726e-11
0,6,2,Exp2,"(180, 534.4444444444445)",prediction_error,1.1054771746637285e-08
0,6,2,Exp2,"(225, 267.22222222222223)",prediction_error,3.74989793468691e-06
0,6,2,Exp2,"(225, 534.4444444444445)",prediction_error,1.8252150583911054e-05
0,6,2,Exp2,"(270, 267.22222222222223)",prediction_error,3.7793817214792106e-07
0,6,2,Exp2,"(270, 534.4444444444445)",prediction_error,2.3459848531503544e-07
0,6,2,Exp2,"(315, 267.22222222222223)",prediction_error,2.131677501738907e-07
0,6,2,Exp2,"(315, 534.4444444444445)",prediction_error,1.3189317812086144e-06
0,6,2,Exp3,"(1, -1)",predictError,6.1893630548667935e-37
0,6,2,Exp3,"(1, 1)",predictError,4.744535456286082e-38
0,6,2,Exp3,"(2, -1)",predictError,3.0272043125425013e-32
0,6,2,Exp3,"(2, 1)",predictError,4.0344937749578756e-38
0,6,2,Exp3,"(3, -1)",predictError,2.3363026110051893e-25
0,6,2,Exp3,"(3, 1)",predictError,3.145582049611326e-22
0,6,3,Exp1,D2U,None,1.0
0,6,3,Exp1,L2R,None,0.8555355519056321
0,6,3,Exp1,R2L,None,1.0
0,6,3,Exp1,U2D,None,0.042773945257067694
0,6,3,Exp2,"(0, 267.22222222222223)",prediction_error,1.5225980112235804e-10
0,6,3,Exp2,"(0, 534.4444444444445)",prediction_error,3.204534365059752e-07
0,6,3,Exp2,"(45, 267.22222222222223)",prediction_error,6.397550230273278e-06
0,6,3,Exp2,"(45, 534.4444444444445)",prediction_error,2.447607254244406e-06
0,6,3,Exp2,"(90, 267.22222222222223)",prediction_error,1.724401785500957e-10
0,6,3,Exp2,"(90, 534.4444444444445)",prediction_error,0.0006219192835466857
0,6,3,Exp2,"(135, 267.22222222222223)",prediction_error,1.3674803452882543e-07
0,6,3,Exp2,"(135, 534.4444444444445)",prediction_error,4.206422970070729e-06
0,6,3,Exp2,"(180, 267.22222222222223)",prediction_error,7.812659404047517e-10
0,6,3,Exp2,"(180, 534.4444444444445)",prediction_error,2.1583480047474813e-08
0,6,3,Exp2,"(225, 267.22222222222223)",prediction_error,3.5392064811981465e-06
0,6,3,Exp2,"(225, 534.4444444444445)",prediction_error,2.032249248799176e-06
0,6,3,Exp2,"(270, 267.22222222222223)",prediction_error,3.7490497153626017e-06
0,6,3,Exp2,"(270, 534.4444444444445)",prediction_error,2.9963742337458835e-05
0,6,3,Exp2,"(315, 267.22222222222223)",prediction_error,9.463828700722768e-09
0,6,3,Exp2,"(315, 534.4444444444445)",prediction_error,1.7269873110707665e-05
0,6,3,Exp2,"(0, 267.22222222222223)",prediction_error,1.5225980112235804e-10
0,6,3,Exp2,"(0, 534.4444444444445)",prediction_error,3.204534365059752e-07
0,6,3,Exp2,"(45, 267.22222222222223)",prediction_error,6.397550230273278e-06
0,6,3,Exp2,"(45, 534.4444444444445)",prediction_error,2.447607254244406e-06
0,6,3,Exp2,"(90, 267.22222222222223)",prediction_error,1.724401785500957e-10
0,6,3,Exp2,"(90, 534.4444444444445)",prediction_error,0.0006219192835466857
0,6,3,Exp2,"(135, 267.22222222222223)",prediction_error,1.3674803452882543e-07
0,6,3,Exp2,"(135, 534.4444444444445)",prediction_error,4.206422970070729e-06
0,6,3,Exp2,"(180, 267.22222222222223)",prediction_error,7.812659404047517e-10
0,6,3,Exp2,"(180, 534.4444444444445)",prediction_error,2.1583480047474813e-08
0,6,3,Exp2,"(225, 267.22222222222223)",prediction_error,3.5392064811981465e-06
0,6,3,Exp2,"(225, 534.4444444444445)",prediction_error,2.032249248799176e-06
0,6,3,Exp2,"(270, 267.22222222222223)",prediction_error,3.7490497153626017e-06
0,6,3,Exp2,"(270, 534.4444444444445)",prediction_error,2.9963742337458835e-05
0,6,3,Exp2,"(315, 267.22222222222223)",prediction_error,9.463828700722768e-09
0,6,3,Exp2,"(315, 534.4444444444445)",prediction_error,1.7269873110707665e-05
0,6,3,Exp3,"(1, -1)",predictError,4.95849591960966e-41
0,6,3,Exp3,"(1, 1)",predictError,7.494015950877426e-40
0,6,3,Exp3,"(2, -1)",predictError,5.892394208923937e-38
0,6,3,Exp3,"(2, 1)",predictError,2.017808251575107e-40
0,6,3,Exp3,"(3, -1)",predictError,3.40547887186778e-26
0,6,3,Exp3,"(3, 1)",predictError,2.9376181506573797e-27
0,6,4,Exp1,D2U,None,1.0
0,6,4,Exp1,L2R,None,0.36159460805356514
0,6,4,Exp1,R2L,None,0.8555355519056321
0,6,4,Exp1,U2D,None,0.042773945257067694
0,6,4,Exp2,"(0, 267.22222222222223)",prediction_error,2.197081404836146e-11
0,6,4,Exp2,"(0, 534.4444444444445)",prediction_error,2.1132756649837601e-07
0,6,4,Exp2,"(45, 267.22222222222223)",prediction_error,4.026391619248209e-09
0,6,4,Exp2,"(45, 534.4444444444445)",prediction_error,1.5622979215852614e-07
0,6,4,Exp2,"(90, 267.22222222222223)",prediction_error,1.2074833018628404e-13
0,6,4,Exp2,"(90, 534.4444444444445)",prediction_error,2.480112379161948e-07
0,6,4,Exp2,"(135, 267.22222222222223)",prediction_error,1.7239843549699503e-09
0,6,4,Exp2,"(135, 534.4444444444445)",prediction_error,5.736500925459888e-07
0,6,4,Exp2,"(180, 267.22222222222223)",prediction_error,4.9594939146501436e-11
0,6,4,Exp2,"(180, 534.4444444444445)",prediction_error,3.5738863096830735e-09
0,6,4,Exp2,"(225, 267.22222222222223)",prediction_error,4.962439355662888e-06
0,6,4,Exp2,"(225, 534.4444444444445)",prediction_error,4.255179254791935e-06
0,6,4,Exp2,"(270, 267.22222222222223)",prediction_error,4.2445342119145733e-07
0,6,4,Exp2,"(270, 534.4444444444445)",prediction_error,6.740222864375469e-07
0,6,4,Exp2,"(315, 267.22222222222223)",prediction_error,2.6286530971627455e-08
0,6,4,Exp2,"(315, 534.4444444444445)",prediction_error,7.086499681481407e-07
0,6,4,Exp2,"(0, 267.22222222222223)",prediction_error,2.197081404836146e-11
0,6,4,Exp2,"(0, 534.4444444444445)",prediction_error,2.1132756649837601e-07
0,6,4,Exp2,"(45, 267.22222222222223)",prediction_error,4.026391619248209e-09
0,6,4,Exp2,"(45, 534.4444444444445)",prediction_error,1.5622979215852614e-07
0,6,4,Exp2,"(90, 267.22222222222223)",prediction_error,1.2074833018628404e-13
0,6,4,Exp2,"(90, 534.4444444444445)",prediction_error,2.480112379161948e-07
0,6,4,Exp2,"(135, 267.22222222222223)",prediction_error,1.7239843549699503e-09
0,6,4,Exp2,"(135, 534.4444444444445)",prediction_error,5.736500925459888e-07
0,6,4,Exp2,"(180, 267.22222222222223)",prediction_error,4.9594939146501436e-11
0,6,4,Exp2,"(180, 534.4444444444445)",prediction_error,3.5738863096830735e-09
0,6,4,Exp2,"(225, 267.22222222222223)",prediction_error,4.962439355662888e-06
0,6,4,Exp2,"(225, 534.4444444444445)",prediction_error,4.255179254791935e-06
0,6,4,Exp2,"(270, 267.22222222222223)",prediction_error,4.2445342119145733e-07
0,6,4,Exp2,"(270, 534.4444444444445)",prediction_error,6.740222864375469e-07
0,6,4,Exp2,"(315, 267.22222222222223)",prediction_error,2.6286530971627455e-08
0,6,4,Exp2,"(315, 534.4444444444445)",prediction_error,7.086499681481407e-07
0,6,4,Exp3,"(1, -1)",predictError,1.8676850039592808e-36
0,6,4,Exp3,"(1, 1)",predictError,3.0145147453430824e-35
0,6,4,Exp3,"(2, -1)",predictError,4.134481735794943e-31
0,6,4,Exp3,"(2, 1)",predictError,2.789318429569315e-38
0,6,4,Exp3,"(3, -1)",predictError,1.9591929484325093e-30
0,6,4,Exp3,"(3, 1)",predictError,7.48215605913683e-28
0,6,5,Exp1,D2U,None,0.20048842206597334
0,6,5,Exp1,L2R,None,0.5846647117286922
0,6,5,Exp1,R2L,None,1.0
0,6,5,Exp1,U2D,None,0.20048842206597334
0,6,5,Exp2,"(0, 267.22222222222223)",prediction_error,4.795836837370093e-10
0,6,5,Exp2,"(0, 534.4444444444445)",prediction_error,1.1262840439124615e-06
0,6,5,Exp2,"(45, 267.22222222222223)",prediction_error,0.00010210565335320929
0,6,5,Exp2,"(45, 534.4444444444445)",prediction_error,7.315125611215696e-08
0,6,5,Exp2,"(90, 267.22222222222223)",prediction_error,1.1449105829510818e-08
0,6,5,Exp2,"(90, 534.4444444444445)",prediction_error,7.997567446528299e-05
0,6,5,Exp2,"(135, 267.22222222222223)",prediction_error,5.086725429127263e-06
0,6,5,Exp2,"(135, 534.4444444444445)",prediction_error,1.8045484502311454e-05
0,6,5,Exp2,"(180, 267.22222222222223)",prediction_error,1.729460520234886e-08
0,6,5,Exp2,"(180, 534.4444444444445)",prediction_error,0.00015801722217192283
0,6,5,Exp2,"(225, 267.22222222222223)",prediction_error,1.7008031584650514e-05
0,6,5,Exp2,"(225, 534.4444444444445)",prediction_error,4.747984254328018e-06
0,6,5,Exp2,"(270, 267.22222222222223)",prediction_error,2.8491226377426013e-05
0,6,5,Exp2,"(270, 534.4444444444445)",prediction_error,0.00010180375794664428
0,6,5,Exp2,"(315, 267.22222222222223)",prediction_error,1.0390956555107882e-08
0,6,5,Exp2,"(315, 534.4444444444445)",prediction_error,5.722488431799432e-05
0,6,5,Exp2,"(0, 267.22222222222223)",prediction_error,4.795836837370093e-10
0,6,5,Exp2,"(0, 534.4444444444445)",prediction_error,1.1262840439124615e-06
0,6,5,Exp2,"(45, 267.22222222222223)",prediction_error,0.00010210565335320929
0,6,5,Exp2,"(45, 534.4444444444445)",prediction_error,7.315125611215696e-08
0,6,5,Exp2,"(90, 267.22222222222223)",prediction_error,1.1449105829510818e-08
0,6,5,Exp2,"(90, 534.4444444444445)",prediction_error,7.997567446528299e-05
0,6,5,Exp2,"(135, 267.22222222222223)",prediction_error,5.086725429127263e-06
0,6,5,Exp2,"(135, 534.4444444444445)",prediction_error,1.8045484502311454e-05
0,6,5,Exp2,"(180, 267.22222222222223)",prediction_error,1.729460520234886e-08
0,6,5,Exp2,"(180, 534.4444444444445)",prediction_error,0.00015801722217192283
0,6,5,Exp2,"(225, 267.22222222222223)",prediction_error,1.7008031584650514e-05
0,6,5,Exp2,"(225, 534.4444444444445)",prediction_error,4.747984254328018e-06
0,6,5,Exp2,"(270, 267.22222222222223)",prediction_error,2.8491226377426013e-05
0,6,5,Exp2,"(270, 534.4444444444445)",prediction_error,0.00010180375794664428
0,6,5,Exp2,"(315, 267.22222222222223)",prediction_error,1.0390956555107882e-08
0,6,5,Exp2,"(315, 534.4444444444445)",prediction_error,5.722488431799432e-05
0,6,5,Exp3,"(1, -1)",predictError,6.114117571893902e-38
0,6,5,Exp3,"(1, 1)",predictError,7.451971269872866e-37
0,6,5,Exp3,"(2, -1)",predictError,2.9962914141757824e-30
0,6,5,Exp3,"(2, 1)",predictError,1.7973180456527204e-38
0,6,5,Exp3,"(3, -1)",predictError,3.692984085343891e-23
0,6,5,Exp3,"(3, 1)",predictError,4.1845442977498863e-29
0,6,6,Exp1,D2U,None,0.5846647117286922
0,6,6,Exp1,L2R,None,0.20048842206597334
0,6,6,Exp1,R2L,None,0.8555355519056321
0,6,6,Exp1,U2D,None,0.042773945257067694
0,6,6,Exp2,"(0, 267.22222222222223)",prediction_error,9.057479024443773e-13
0,6,6,Exp2,"(0, 534.4444444444445)",prediction_error,1.2202951471691212e-07
0,6,6,Exp2,"(45, 267.22222222222223)",prediction_error,3.354206627472673e-06
0,6,6,Exp2,"(45, 534.4444444444445)",prediction_error,5.218602704929257e-07
0,6,6,Exp2,"(90, 267.22222222222223)",prediction_error,1.7499122759506595e-10
0,6,6,Exp2,"(90, 534.4444444444445)",prediction_error,0.001274708362763119
0,6,6,Exp2,"(135, 267.22222222222223)",prediction_error,1.1044375540697939e-07
0,6,6,Exp2,"(135, 534.4444444444445)",prediction_error,1.543839109196728e-05
0,6,6,Exp2,"(180, 267.22222222222223)",prediction_error,8.248045740688018e-13
0,6,6,Exp2,"(180, 534.4444444444445)",prediction_error,9.86128102018727e-10
0,6,6,Exp2,"(225, 267.22222222222223)",prediction_error,9.091907273983138e-06
0,6,6,Exp2,"(225, 534.4444444444445)",prediction_error,1.3493213986628897e-05
0,6,6,Exp2,"(270, 267.22222222222223)",prediction_error,4.776751160766801e-06
0,6,6,Exp2,"(270, 534.4444444444445)",prediction_error,7.437191384973064e-08
0,6,6,Exp2,"(315, 267.22222222222223)",prediction_error,7.270484026614281e-09
0,6,6,Exp2,"(315, 534.4444444444445)",prediction_error,2.203548180128444e-06
0,6,6,Exp2,"(0, 267.22222222222223)",prediction_error,9.057479024443773e-13
0,6,6,Exp2,"(0, 534.4444444444445)",prediction_error,1.2202951471691212e-07
0,6,6,Exp2,"(45, 267.22222222222223)",prediction_error,3.354206627472673e-06
0,6,6,Exp2,"(45, 534.4444444444445)",prediction_error,5.218602704929257e-07
0,6,6,Exp2,"(90, 267.22222222222223)",prediction_error,1.7499122759506595e-10
0,6,6,Exp2,"(90, 534.4444444444445)",prediction_error,0.001274708362763119
0,6,6,Exp2,"(135, 267.22222222222223)",prediction_error,1.1044375540697939e-07
0,6,6,Exp2,"(135, 534.4444444444445)",prediction_error,1.543839109196728e-05
0,6,6,Exp2,"(180, 267.22222222222223)",prediction_error,8.248045740688018e-13
0,6,6,Exp2,"(180, 534.4444444444445)",prediction_error,9.86128102018727e-10
0,6,6,Exp2,"(225, 267.22222222222223)",prediction_error,9.091907273983138e-06
0,6,6,Exp2,"(225, 534.4444444444445)",prediction_error,1.3493213986628897e-05
0,6,6,Exp2,"(270, 267.22222222222223)",prediction_error,4.776751160766801e-06
0,6,6,Exp2,"(270, 534.4444444444445)",prediction_error,7.437191384973064e-08
0,6,6,Exp2,"(315, 267.22222222222223)",prediction_error,7.270484026614281e-09
0,6,6,Exp2,"(315, 534.4444444444445)",prediction_error,2.203548180128444e-06
0,6,6,Exp3,"(1, -1)",predictError,1.805266832068139e-46
0,6,6,Exp3,"(1, 1)",predictError,8.985785462487074e-46
0,6,6,Exp3,"(2, -1)",predictError,1.1887785306185335e-37
0,6,6,Exp3,"(2, 1)",predictError,2.9075061152529593e-43
0,6,6,Exp3,"(3, -1)",predictError,2.2009833296630544e-27
0,6,6,Exp3,"(3, 1)",predictError,1.3296393328137773e-30
0,6,7,Exp1,D2U,None,0.8555355519056321
0,6,7,Exp1,L2R,None,0.20048842206597334
0,6,7,Exp1,R2L,None,0.36159460805356514
0,6,7,Exp1,U2D,None,0.005222879350185395
0,6,7,Exp2,"(0, 267.22222222222223)",prediction_error,2.347516160435678e-09
0,6,7,Exp2,"(0, 534.4444444444445)",prediction_error,3.433047038152696e-07
0,6,7,Exp2,"(45, 267.22222222222223)",prediction_error,1.5438182009876594e-06
0,6,7,Exp2,"(45, 534.4444444444445)",prediction_error,1.0514871520739133e-07
0,6,7,Exp2,"(90, 267.22222222222223)",prediction_error,2.7551321344256874e-10
0,6,7,Exp2,"(90, 534.4444444444445)",prediction_error,2.700154265864184e-05
0,6,7,Exp2,"(135, 267.22222222222223)",prediction_error,5.180495835349247e-07
0,6,7,Exp2,"(135, 534.4444444444445)",prediction_error,6.778700316702135e-07
0,6,7,Exp2,"(180, 267.22222222222223)",prediction_error,5.855978313722883e-08
0,6,7,Exp2,"(180, 534.4444444444445)",prediction_error,0.00015279213866584263
0,6,7,Exp2,"(225, 267.22222222222223)",prediction_error,1.4940578630119453e-05
0,6,7,Exp2,"(225, 534.4444444444445)",prediction_error,6.585049281054028e-07
0,6,7,Exp2,"(270, 267.22222222222223)",prediction_error,8.536565499625565e-06
0,6,7,Exp2,"(270, 534.4444444444445)",prediction_error,3.47450838107894e-05
0,6,7,Exp2,"(315, 267.22222222222223)",prediction_error,2.8921903069825767e-10
0,6,7,Exp2,"(315, 534.4444444444445)",prediction_error,7.3358091128423516e-06
0,6,7,Exp2,"(0, 267.22222222222223)",prediction_error,2.347516160435678e-09
0,6,7,Exp2,"(0, 534.4444444444445)",prediction_error,3.433047038152696e-07
0,6,7,Exp2,"(45, 267.22222222222223)",prediction_error,1.5438182009876594e-06
0,6,7,Exp2,"(45, 534.4444444444445)",prediction_error,1.0514871520739133e-07
0,6,7,Exp2,"(90, 267.22222222222223)",prediction_error,2.7551321344256874e-10
0,6,7,Exp2,"(90, 534.4444444444445)",prediction_error,2.700154265864184e-05
0,6,7,Exp2,"(135, 267.22222222222223)",prediction_error,5.180495835349247e-07
0,6,7,Exp2,"(135, 534.4444444444445)",prediction_error,6.778700316702135e-07
0,6,7,Exp2,"(180, 267.22222222222223)",prediction_error,5.855978313722883e-08
0,6,7,Exp2,"(180, 534.4444444444445)",prediction_error,0.00015279213866584263
0,6,7,Exp2,"(225, 267.22222222222223)",prediction_error,1.4940578630119453e-05
0,6,7,Exp2,"(225, 534.4444444444445)",prediction_error,6.585049281054028e-07
0,6,7,Exp2,"(270, 267.22222222222223)",prediction_error,8.536565499625565e-06
0,6,7,Exp2,"(270, 534.4444444444445)",prediction_error,3.47450838107894e-05
0,6,7,Exp2,"(315, 267.22222222222223)",prediction_error,2.8921903069825767e-10
0,6,7,Exp2,"(315, 534.4444444444445)",prediction_error,7.3358091128423516e-06
0,6,7,Exp3,"(1, -1)",predictError,1.868929162028191e-39
0,6,7,Exp3,"(1, 1)",predictError,4.098748791886955e-43
0,6,7,Exp3,"(2, -1)",predictError,1.9156231398476414e-34
0,6,7,Exp3,"(2, 1)",predictError,7.852511975437433e-44
0,6,7,Exp3,"(3, -1)",predictError,2.3467594367817145e-24
0,6,7,Exp3,"(3, 1)",predictError,8.022778512186569e-25
0,6,8,Exp1,D2U,None,0.5846647117286922
0,6,8,Exp1,L2R,None,0.09873714670538905
0,6,8,Exp1,R2L,None,0.36159460805356514
0,6,8,Exp1,U2D,None,0.042773945257067694
0,6,8,Exp2,"(0, 267.22222222222223)",prediction_error,2.8710525413665128e-09
0,6,8,Exp2,"(0, 534.4444444444445)",prediction_error,2.3808702765546715e-07
0,6,8,Exp2,"(45, 267.22222222222223)",prediction_error,1.7964099283829733e-06
0,6,8,Exp2,"(45, 534.4444444444445)",prediction_error,2.0228818254343118e-05
0,6,8,Exp2,"(90, 267.22222222222223)",prediction_error,2.755974463084939e-10
0,6,8,Exp2,"(90, 534.4444444444445)",prediction_error,0.000387537898430011
0,6,8,Exp2,"(135, 267.22222222222223)",prediction_error,6.822896237235044e-07
0,6,8,Exp2,"(135, 534.4444444444445)",prediction_error,3.908227502698475e-06
0,6,8,Exp2,"(180, 267.22222222222223)",prediction_error,5.643706340891269e-08
0,6,8,Exp2,"(180, 534.4444444444445)",prediction_error,5.875342945199516e-05
0,6,8,Exp2,"(225, 267.22222222222223)",prediction_error,0.00010958047608556767
0,6,8,Exp2,"(225, 534.4444444444445)",prediction_error,1.230034388418925e-06
0,6,8,Exp2,"(270, 267.22222222222223)",prediction_error,1.2672824729299907e-05
0,6,8,Exp2,"(270, 534.4444444444445)",prediction_error,1.8415372686385803e-05
0,6,8,Exp2,"(315, 267.22222222222223)",prediction_error,7.722235662201256e-07
0,6,8,Exp2,"(315, 534.4444444444445)",prediction_error,4.2495443731099315e-05
0,6,8,Exp2,"(0, 267.22222222222223)",prediction_error,2.8710525413665128e-09
0,6,8,Exp2,"(0, 534.4444444444445)",prediction_error,2.3808702765546715e-07
0,6,8,Exp2,"(45, 267.22222222222223)",prediction_error,1.7964099283829733e-06
0,6,8,Exp2,"(45, 534.4444444444445)",prediction_error,2.0228818254343118e-05
0,6,8,Exp2,"(90, 267.22222222222223)",prediction_error,2.755974463084939e-10
0,6,8,Exp2,"(90, 534.4444444444445)",prediction_error,0.000387537898430011
0,6,8,Exp2,"(135, 267.22222222222223)",prediction_error,6.822896237235044e-07
0,6,8,Exp2,"(135, 534.4444444444445)",prediction_error,3.908227502698475e-06
0,6,8,Exp2,"(180, 267.22222222222223)",prediction_error,5.643706340891269e-08
0,6,8,Exp2,"(180, 534.4444444444445)",prediction_error,5.875342945199516e-05
0,6,8,Exp2,"(225, 267.22222222222223)",prediction_error,0.00010958047608556767
0,6,8,Exp2,"(225, 534.4444444444445)",prediction_error,1.230034388418925e-06
0,6,8,Exp2,"(270, 267.22222222222223)",prediction_error,1.2672824729299907e-05
0,6,8,Exp2,"(270, 534.4444444444445)",prediction_error,1.8415372686385803e-05
0,6,8,Exp2,"(315, 267.22222222222223)",prediction_error,7.722235662201256e-07
0,6,8,Exp2,"(315, 534.4444444444445)",prediction_error,4.2495443731099315e-05
0,6,8,Exp3,"(1, -1)",predictError,1.5892712075289828e-38
0,6,8,Exp3,"(1, 1)",predictError,2.6832474559199306e-40
0,6,8,Exp3,"(2, -1)",predictError,3.6648472242221134e-36
0,6,8,Exp3,"(2, 1)",predictError,2.2379781732227198e-41
0,6,8,Exp3,"(3, -1)",predictError,1.4338968034168164e-30
0,6,8,Exp3,"(3, 1)",predictError,1.9933677145829748e-26
0,6,9,Exp1,D2U,None,0.8555355519056321
0,6,9,Exp1,L2R,None,1.0
0,6,9,Exp1,R2L,None,0.36159460805356514
0,6,9,Exp1,U2D,None,0.20048842206597334
0,6,9,Exp2,"(0, 267.22222222222223)",prediction_error,2.6471344901880365e-10
0,6,9,Exp2,"(0, 534.4444444444445)",prediction_error,1.9208874450291458e-06
0,6,9,Exp2,"(45, 267.22222222222223)",prediction_error,0.00017752638344777959
0,6,9,Exp2,"(45, 534.4444444444445)",prediction_error,3.20861921640899e-07
0,6,9,Exp2,"(90, 267.22222222222223)",prediction_error,1.1350389258579069e-08
0,6,9,Exp2,"(90, 534.4444444444445)",prediction_error,6.644966092354902e-05
0,6,9,Exp2,"(135, 267.22222222222223)",prediction_error,4.951405298982631e-06
0,6,9,Exp2,"(135, 534.4444444444445)",prediction_error,9.65590393325263e-07
0,6,9,Exp2,"(180, 267.22222222222223)",prediction_error,1.6577827174424693e-08
0,6,9,Exp2,"(180, 534.4444444444445)",prediction_error,9.828530860178665e-05
0,6,9,Exp2,"(225, 267.22222222222223)",prediction_error,5.380880684734451e-05
0,6,9,Exp2,"(225, 534.4444444444445)",prediction_error,6.7079430201036035e-06
0,6,9,Exp2,"(270, 267.22222222222223)",prediction_error,1.10162261874558e-05
0,6,9,Exp2,"(270, 534.4444444444445)",prediction_error,9.037630404913071e-05
0,6,9,Exp2,"(315, 267.22222222222223)",prediction_error,1.1392641180761916e-06
0,6,9,Exp2,"(315, 534.4444444444445)",prediction_error,0.00012355707240462824
